date,return,nav,gross,turnover,trading_cost,borrow,funding,interest
2016-01-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,-7.570816064061958e-06,0.9999924291839359,0.5001211842672423,0.49987503124218946,0.00024993751562109475,0.0,0.0,0.0
2016-01-06,0.007222131168638013,1.0072145056751474,0.5037054883288068,0.0,0.0,0.0,0.0,0.0
2016-01-07,0.007122249227798916,1.01438813841042,0.507215224316887,0.0,0.0,0.0,0.0,0.0
2016-01-08,-0.0022458009530034184,1.0121100245624626,0.5061060367836129,0.0,0.0,0.0,0.0,0.0
2016-01-11,-0.0045017118547807655,1.0075537968665473,0.5038726142496995,0.0,0.0,0.0,0.0,0.0
2016-01-12,-0.002553482317631972,1.0049810260621856,0.500288052686556,0.0023169558294470027,1.1584779147235014e-06,0.0,0.0,0.0
2016-01-13,0.002448402052032339,1.0074416236686499,0.5015085601508034,0.0,0.0,0.0,0.0,0.0
2016-01-14,-0.008141394557316106,0.9992396439169002,0.4974168322845663,0.0,0.0,0.0,0.0,0.0
2016-01-15,0.005118078431327833,1.004353830786159,0.49997599436296325,0.0,0.0,0.0,0.0,0.0
2016-01-19,-0.00048036928952632785,1.0038713700500312,0.49973568274830976,0.0,0.0,0.0,0.0,0.0
2016-01-20,0.008519398709543324,1.012423750504583,0.26298073034537833,0.7694938782270319,0.0003847469391135159,3.139439760618291e-05,0.0,0.0
2016-01-21,-0.010245387924559868,1.0020510764366257,0.2760215430065253,0.0,0.0,3.237837722792293e-05,0.0,0.0
2016-01-22,-0.022929895554419044,0.9790741499137408,0.3059308149745533,0.0,0.0,3.620395010568292e-05,0.0,0.0
2016-01-25,0.02405810204663905,1.0026288157235919,0.27521793937630395,0.0,0.0,3.319080759751819e-05,0.0,0.0
2016-01-26,-0.012759430031484387,0.9898358435018166,0.22712615043627613,0.06424973525681792,3.212486762840896e-05,2.6928136786363405e-05,0.0,0.0
2016-01-27,-0.005345007276767899,0.9845451637154937,0.23369257438007623,0.0,0.0,2.7636854280077648e-05,0.0,0.0
2016-01-28,-0.01326687124349557,0.971483329795074,0.25025008484343636,0.0,0.0,2.9867843231908768e-05,0.0,0.0
2016-01-29,0.001260315726240746,0.9727077055133955,0.24864675758749513,0.0,0.0,2.9691732476234666e-05,0.0,0.0
2016-02-01,0.016205207825838563,0.9884706360350347,0.22870762681848916,0.0,0.0,2.745608555434145e-05,0.0,0.0
2016-02-02,0.011196605976795615,0.9995381522663516,0.20452456200884556,0.010585999460694393,5.292999730347196e-06,2.4434910177097513e-05,0.0,0.0
2016-02-03,-0.018402733235114765,0.9811439182918744,0.22707964557999827,0.0,0.0,2.670789995406466e-05,0.0,0.0
2016-02-04,0.005322380967898166,0.9863659400093602,0.22055697980851588,0.0,0.0,2.6531994887351336e-05,0.0,0.0
2016-02-05,0.005052963466704252,0.991350011069029,0.21439503388195405,0.0,0.0,2.5602652538784065e-05,0.0,0.0
2016-02-08,0.006472057598188918,0.997766085440633,0.206561349543094,0.0,0.0,2.466669401739271e-05,0.0,0.0
2016-02-09,0.0030062591992603416,1.000765628913699,0.0,0.2028229926644407,0.00010141149633222035,0.0,0.0,0.0
2016-02-10,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-11,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-12,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-07,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-23,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-24,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-29,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-30,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-31,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-04,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-05,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-06,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-08,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-11,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-12,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-13,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-14,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,0.0,1.000765628913699,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-03,0.00015367459196991007,1.0009194211633798,0.49933523019144627,0.49987503124218946,0.00024993751562109475,5.945380539633359e-05,0.0,0.0
2016-05-04,-0.002798908858266169,0.998117938929075,0.5034835729238306,0.0,0.0,5.9828459838828436e-05,0.0,0.0
2016-05-05,-0.0034262314661250848,0.9946981558398122,0.5085920191473347,0.0,0.0,6.032055636426825e-05,0.0,0.0
2016-05-06,0.002113753606729718,0.9968007026543261,0.5053497927390561,0.0,0.0,6.025042861227795e-05,0.0,0.0
2016-05-09,-0.0016487656743054968,0.9951572118716661,0.5077754112950198,0.0,0.0,6.035213326810852e-05,0.0,0.0
2016-05-10,-0.00010104443530667417,0.9950566567731511,0.500144358173675,0.007718940775064139,3.859470387532069e-06,5.9532672782308114e-05,0.0,0.0
2016-05-11,-0.002888032183630096,0.9921829011238549,0.5044293207900327,0.0,0.0,5.986853466048861e-05,0.0,0.0
2016-05-12,0.0022400526478620897,0.9944054430586808,0.5010072082982882,0.0,0.0,5.956044527644073e-05,0.0,0.0
2016-05-13,-0.004916966648151111,0.9895159846604213,0.5083635597155235,0.0,0.0,6.033033573807334e-05,0.0,0.0
2016-05-16,0.004321357888040334,0.9937920373660756,0.5018136874096467,0.0,0.0,5.9850659983525484e-05,0.0,0.0
